source_id,label,target_id
Episode:Family_Meeting,HAS_THEME,Theme:Episode:Family_Meeting:Imagination
Episode:Faceytalk,HAS_THEME,Theme:Episode:Faceytalk:Emotions
Episode:Faceytalk,HAS_THEME,Theme:Episode:Faceytalk:Lessons
Episode:Faceytalk,HAS_THEME,Theme:Episode:Faceytalk:Imagination
Episode:Ragdoll,HAS_THEME,Theme:Episode:Ragdoll:Emotions
Episode:Ragdoll,HAS_THEME,Theme:Episode:Ragdoll:Lessons
Episode:Ragdoll,HAS_THEME,Theme:Episode:Ragdoll:Imagination
Episode:Fairytale,HAS_THEME,Theme:Episode:Fairytale:Emotions
Episode:Fairytale,HAS_THEME,Theme:Episode:Fairytale:Lessons
Episode:Fairytale,HAS_THEME,Theme:Episode:Fairytale:Imagination
Episode:Musical_Statues,HAS_THEME,Theme:Episode:Musical_Statues:Emotions
Episode:Musical_Statues,HAS_THEME,Theme:Episode:Musical_Statues:Lessons
Episode:Musical_Statues,HAS_THEME,Theme:Episode:Musical_Statues:Imagination
Episode:Stories,HAS_THEME,Theme:Episode:Stories:Emotions
Episode:Stories,HAS_THEME,Theme:Episode:Stories:Lessons
Episode:Stories,HAS_THEME,Theme:Episode:Stories:Imagination
Episode:Puppets,HAS_THEME,Theme:Episode:Puppets:Emotions
Episode:Puppets,HAS_THEME,Theme:Episode:Puppets:Lessons
